N,P,K,temperature,humidity,ph,rainfall,label
79,54,47,15.282331,61.745262,7.361861,64.890239,wheat
54,22,21,26.697858,49.566375,7.671602,316.445417,sorghum
103,52,44,29.508866,78.750364,6.107866,1549.951447,jute
29,44,40,24.018041,42.780098,5.977038,414.201251,groundnut
87,31,41,25.109513,86.499875,5.571533,2088.722822,jute
16,44,19,27.498496,73.894238,6.826777,612.24034,mungbean
23,57,48,33.053932,62.624881,6.483494,799.997298,pigeonpeas
47,32,21,36.125955,43.136912,6.582501,189.932207,pearl_millet
16,55,52,19.924527,31.967789,6.916239,95.655517,lentil
72,40,39,15.136,46.18816,7.684848,78.11981,mustard
29,45,58,31.795112,48.319643,5.976219,735.192711,groundnut
89,32,30,16.772193,39.708145,6.788079,45.578763,barley
24,36,20,31.159932,74.650632,7.270147,368.062924,mungbean
95,37,25,16.301075,45.095086,7.487736,49.070811,barley
125,51,53,27.619034,67.204985,5.247403,1815.909121,turmeric
15,53,24,30.488672,79.487046,7.466813,565.892807,mungbean
137,73,65,24.627803,84.093684,7.252454,1473.484229,sugarcane
91,34,38,13.68734,37.890304,7.955665,75.01655,barley
19,37,17,23.097792,77.46993,6.507967,602.18533,blackgram
146,64,89,29.331332,86.146975,7.169868,1470.306433,banana
139,72,35,26.352441,71.558499,6.095411,98.705001,maize
42,51,47,28.080102,45.955351,6.340878,808.20464,pigeonpeas
85,24,39,24.209142,55.722394,5.226326,659.006301,finger_millet
99,38,55,29.122808,71.099813,5.453881,1338.245226,turmeric
51,29,29,30.236433,43.424406,6.73789,277.282158,pearl_millet
67,18,35,28.930377,22.421296,6.993806,375.077615,pearl_millet
50,36,30,19.867663,23.839119,7.532999,27.009601,cumin
65,22,21,23.112486,61.893325,6.66348,583.092033,finger_millet
21,43,24,25.83035,76.209558,6.532054,865.821466,blackgram
106,59,60,24.192442,81.304706,5.921034,265.50921,rice
56,28,37,22.883187,58.776233,5.415157,621.544586,finger_millet
34,52,27,31.491287,72.378449,6.270072,574.917964,mungbean
87,21,20,30.713044,32.285359,5.800237,446.147317,sorghum
31,47,60,33.266494,59.830388,6.936948,907.655704,pigeonpeas
62,16,19,36.827452,34.981267,8.435749,407.804132,pearl_millet
34,58,48,27.584257,45.123942,6.504143,1072.725275,pigeonpeas
85,43,55,24.432309,62.743101,6.75027,1194.924364,turmeric
31,52,35,27.380933,57.436399,6.739435,380.881656,mungbean
131,62,56,33.441743,76.405891,7.340045,1514.472182,sugarcane
47,31,17,26.463512,38.587789,7.623853,40.290939,cumin
37,35,45,31.602712,59.657929,5.884766,793.316096,pigeonpeas
76,52,36,16.755962,52.448712,6.160503,100.051885,wheat
72,33,35,31.749925,75.876367,5.605507,2112.731411,jute
113,59,43,28.980773,48.033596,6.162432,730.140425,cotton
150,52,63,32.527981,87.837649,5.560116,1003.357677,banana
137,67,90,24.906704,78.189973,7.318302,1963.344415,sugarcane
133,66,63,26.862046,81.971421,6.686461,2018.144678,sugarcane
21,58,52,16.529494,23.436703,7.999277,45.492409,lentil
115,44,53,29.617124,88.939436,5.419235,1204.973117,jute
75,40,38,13.680744,37.262115,7.563052,61.076204,barley
27,54,26,28.746865,69.849545,6.86284,528.681632,mungbean
33,49,28,28.313741,67.458877,6.292865,994.911599,blackgram
89,24,22,28.174621,30.794729,7.777675,286.818727,sorghum
67,28,36,16.101764,41.598965,6.642702,79.658465,mustard
83,37,22,25.136109,56.42818,6.135553,588.426346,finger_millet
80,54,58,24.845382,91.11248,6.712343,198.408477,rice
81,35,41,31.997041,54.332004,6.842192,503.235957,sorghum
90,46,36,29.413304,83.420248,5.134815,1592.737905,jute
24,70,90,17.637919,26.444776,8.339803,58.328451,chickpea
86,49,70,29.257957,62.090607,6.283525,1699.03585,turmeric
82,56,59,27.151996,90.20497,6.648919,193.514826,rice
86,36,28,17.679743,61.32508,7.770657,46.159478,wheat
61,27,38,13.336065,52.66701,7.793243,67.38524,mustard
70,50,43,27.205823,81.532926,5.856387,1933.414477,jute
85,39,49,28.774142,88.515999,5.985144,1851.840367,jute
96,50,40,22.142991,79.419892,6.12531,244.193221,rice
114,39,65,28.601818,79.670419,6.069452,1362.794621,turmeric
59,25,33,12.188718,38.980623,7.047114,58.170696,mustard
85,36,53,31.911721,72.561171,5.508718,1379.616036,turmeric
75,22,29,27.028973,67.227644,5.943796,765.13504,finger_millet
82,27,36,34.384127,44.372765,6.606461,372.157314,sorghum
133,61,32,24.860912,74.557074,6.326155,65.651569,maize
15,41,29,27.916362,56.120668,7.098308,576.336841,mungbean
105,62,79,32.987891,80.176853,6.959938,1423.311354,banana
131,63,64,32.124792,82.947578,6.839654,2115.189967,sugarcane
65,25,45,11.91104,37.773096,6.373605,64.613063,mustard
77,19,20,39.331226,31.335232,7.007164,183.380739,pearl_millet
129,51,88,31.55668,81.586567,6.564251,1507.995488,banana
22,57,33,26.059311,61.829165,7.570623,643.495525,mungbean
56,15,27,28.514764,33.361652,6.813942,353.163375,pearl_millet
121,48,75,27.821929,67.655159,7.151136,1900.276206,sugarcane
25,62,57,18.395166,32.654049,6.2125,95.62265,lentil
96,43,46,26.523001,85.138811,6.553642,2311.145498,jute
21,65,44,16.801152,26.49917,7.011106,32.480469,lentil
45,49,58,24.789548,60.515556,6.404854,759.874201,pigeonpeas
144,66,92,33.996495,77.248525,6.684203,1292.553699,banana
97,55,43,29.990625,76.193867,6.163287,2317.690084,jute
136,40,52,31.176879,57.171449,7.073638,908.846775,cotton
36,29,16,38.158975,34.577939,8.073319,357.306211,pearl_millet
35,46,89,23.621585,22.93557,8.157232,71.330618,chickpea
26,62,54,18.298547,33.918038,7.812116,84.624647,lentil
80,26,28,34.377388,42.775221,6.622969,264.94234,sorghum
43,24,16,34.665924,34.871144,6.917786,267.061239,pearl_millet
102,42,31,24.452253,85.084652,5.742985,1602.753064,jute
28,65,61,18.505734,38.52002,6.05134,108.412511,lentil
21,51,60,22.226275,20.455493,7.712128,58.359638,chickpea
93,55,54,30.871729,63.145928,7.479213,787.498152,cotton
103,36,60,26.850374,61.621747,7.480389,493.378303,cotton
79,17,27,34.818734,42.201816,7.793271,337.31751,pearl_millet
103,51,38,31.167233,52.606262,7.556766,543.524423,cotton
61,17,30,32.167327,23.433854,7.97352,320.27797,pearl_millet
91,39,61,32.521593,56.385676,6.253457,943.597987,cotton
29,72,31,30.427728,47.538822,6.010185,372.009694,groundnut
28,50,28,31.820484,71.098084,7.34773,686.091154,blackgram
31,59,19,26.949942,71.107621,6.73837,561.554321,mungbean
23,57,92,17.833479,22.002589,7.723299,109.246135,chickpea
101,46,63,30.344766,61.890679,5.537454,1726.112165,turmeric
113,51,64,28.572116,62.122944,5.527533,1353.156084,turmeric
79,54,28,14.865195,40.521571,6.309582,118.406894,wheat
22,55,31,28.85837,58.039326,7.195396,625.462545,mungbean
94,66,94,27.083632,80.61717,7.141363,1554.157643,banana
78,42,34,10.488334,54.411467,7.635521,56.725997,barley
33,47,63,18.798204,34.78354,7.970974,88.109276,lentil
104,38,51,29.091924,68.496403,6.949431,1199.622256,turmeric
107,60,52,29.587626,90.726455,6.476912,278.368728,rice
45,54,63,21.585347,18.469069,8.307073,98.398848,chickpea
133,45,52,24.091485,53.985055,6.255467,773.341049,cotton
25,61,50,18.295295,26.367877,7.269118,77.122203,lentil
75,31,34,31.156454,36.607312,7.527434,205.417521,pearl_millet
43,35,57,30.852107,51.130303,6.06213,896.38536,pigeonpeas
50,52,36,27.55437,50.743687,7.029888,399.727723,groundnut
104,45,39,25.375039,74.620911,6.78611,1514.940771,turmeric
130,69,64,29.057666,81.903217,5.739692,1372.063373,banana
67,45,29,14.179946,42.559367,6.532401,88.24353,barley
36,56,48,23.593914,53.079697,6.700656,434.029678,groundnut
25,46,90,21.276971,26.850236,7.928031,68.309203,chickpea
30,37,37,32.198769,56.283499,6.251973,918.297014,pigeonpeas
109,44,36,27.058114,79.100099,5.979782,273.097886,rice
149,72,67,24.240597,68.352475,6.033016,1981.19431,sugarcane
79,53,39,15.952593,52.774195,6.11187,60.493999,wheat
49,15,22,39.045544,42.506353,7.443266,285.37273,pearl_millet
94,54,25,19.374261,45.143882,6.315806,44.238016,wheat
42,66,60,18.262574,12.628765,7.063821,119.876576,chickpea
46,30,36,21.181148,50.461964,6.396037,582.718547,finger_millet
83,25,41,12.065183,40.125098,6.982959,29.702653,barley
91,41,39,24.063101,86.301312,5.809951,189.93051,rice
57,31,42,33.532595,31.878964,7.085768,392.986172,sorghum
36,34,16,28.310184,40.66585,6.44414,418.883711,pearl_millet
32,55,76,18.405215,14.100646,7.741444,46.677467,chickpea
107,51,59,23.451483,84.140616,5.894552,273.688037,rice
35,47,27,28.103123,72.564676,6.800327,544.09625,mungbean
17,44,25,28.793084,74.965518,6.267094,684.904066,mungbean
38,52,86,22.914709,23.645095,8.426276,62.450188,chickpea
41,22,25,20.510172,41.828292,8.107021,27.88036,cumin
75,54,37,33.360829,78.616107,5.226055,1586.052359,jute
20,39,16,33.504931,60.90651,6.707745,551.30927,mungbean
20,75,38,22.432003,43.438386,6.941802,532.484302,groundnut
31,71,58,20.475251,12.711306,6.478514,118.60408,chickpea
26,48,22,29.282697,60.545489,7.640242,848.895103,blackgram
150,74,59,33.751594,66.218516,6.42048,1527.143751,sugarcane
98,55,35,31.275836,77.412552,5.404452,1797.867651,turmeric
120,36,46,31.507879,83.031683,5.942112,1369.287394,jute
113,69,59,26.186159,75.689428,6.996207,2046.268786,sugarcane
63,27,30,13.264779,41.229403,6.345072,38.087164,mustard
43,50,59,21.288188,14.74183,8.479944,61.721003,chickpea
112,39,39,24.257169,63.679153,7.109704,479.923019,cotton
84,40,33,19.07397,59.495999,6.747618,70.478556,wheat
27,36,51,28.352722,56.242021,6.806797,904.345065,pigeonpeas
99,55,47,24.40759,69.250425,6.535313,1060.728589,turmeric
117,44,46,30.047093,76.995877,6.579866,1623.145511,turmeric
56,31,26,20.631576,51.485042,5.883102,563.036129,finger_millet
105,32,35,21.084346,47.50901,6.980732,83.752879,wheat
71,43,42,14.948428,50.612662,7.793793,69.182516,mustard
20,44,30,32.957637,66.082162,6.698243,485.524549,mungbean
94,45,27,19.456286,63.99608,5.737271,99.368189,maize
87,49,37,26.330133,84.305193,6.480817,319.69492,rice
32,78,83,18.035862,18.968519,7.944845,114.330534,chickpea
62,39,37,11.055201,47.179982,7.71341,63.388328,barley
62,27,32,33.862823,42.669585,7.043434,486.70347,sorghum
37,32,18,30.649899,33.549414,6.868911,413.721664,pearl_millet
47,36,34,19.398793,33.937591,7.26238,35.567558,cumin
45,48,46,27.207041,43.67345,5.533734,935.053725,pigeonpeas
76,20,25,23.385383,53.858237,5.732934,891.199917,finger_millet
23,65,63,18.459028,22.568897,7.448751,79.059418,chickpea
115,74,29,18.10047,57.575089,6.49784,147.656049,maize
70,20,37,34.191302,31.706647,6.483419,280.67264,sorghum
73,25,21,26.248345,67.343973,5.544377,643.905385,finger_millet
16,53,64,14.548218,20.976717,6.173062,104.059221,lentil
54,35,33,32.858717,43.196837,7.478335,278.956219,pearl_millet
51,33,21,27.475145,43.676257,6.559394,32.210121,cumin
65,22,43,32.611179,50.081477,6.053113,287.887149,sorghum
113,54,38,24.034901,88.096587,6.792738,1890.58762,jute
91,35,53,28.974748,81.271969,6.311363,298.57564,rice
107,68,30,24.452376,61.070078,7.048931,148.110515,maize
127,56,69,31.660556,75.252615,5.807776,1596.779063,banana
50,73,40,27.765301,55.643406,6.534406,738.871075,groundnut
68,38,41,13.347315,45.713229,7.496705,50.957445,mustard
71,33,30,9.617344,42.729985,6.165343,67.490617,mustard
70,26,31,10.03848,46.12238,6.144585,38.914753,mustard
33,58,50,14.483167,29.382036,7.278315,74.600398,lentil
19,46,63,13.219296,37.170086,6.983678,92.446937,lentil
54,45,30,17.605064,40.235351,6.552936,41.057015,mustard
98,43,51,24.139947,74.69241,6.536719,1704.057751,turmeric
82,36,48,24.30955,85.436373,6.778538,318.994357,rice
83,25,38,31.516552,47.255167,7.099052,290.64602,sorghum
98,65,20,22.522151,73.768953,6.568114,62.388419,maize
122,46,39,32.778602,57.514956,7.992255,618.739759,cotton
25,49,60,22.893093,27.455632,6.243436,100.90727,chickpea
57,30,36,16.759377,51.494463,6.720423,59.062449,barley
36,31,23,31.449485,27.757695,6.924217,191.475925,pearl_millet
39,25,33,23.830851,32.040242,6.920578,54.164144,cumin
73,36,37,11.731079,42.560621,6.4308,56.462531,barley
41,41,35,30.277145,40.593337,6.84239,389.468906,groundnut
28,60,27,30.61249,55.858184,6.74092,882.33471,blackgram
92,44,58,24.172571,71.468953,5.703549,1787.570237,turmeric
21,63,59,28.73524,61.695588,6.921489,443.780203,groundnut
82,32,26,12.349116,41.977291,6.183676,89.002484,wheat
47,43,28,16.504507,45.638447,7.088724,31.984123,mustard
25,42,55,31.356887,53.300182,6.052368,854.341664,pigeonpeas
66,36,28,15.28772,42.867057,8.049246,51.594346,barley
120,50,27,18.06847,59.755222,7.020159,116.058772,wheat
109,35,54,26.151342,89.818386,6.457059,192.192987,rice
85,39,44,30.956049,84.360812,5.374618,1232.509061,jute
139,71,16,20.434426,72.971938,6.936915,137.953168,maize
92,52,55,25.229076,87.971004,6.600219,1339.075571,jute
90,37,57,24.12058,76.103723,5.707458,1137.074421,turmeric
33,78,88,17.168563,21.428097,7.404734,70.788023,chickpea
130,48,57,29.594846,60.749539,6.915891,672.670545,cotton
149,64,89,24.201182,79.029312,6.537809,1271.677417,banana
68,30,29,30.042993,31.609224,6.303008,236.565279,pearl_millet
94,63,17,26.680982,64.542196,6.900373,76.471775,maize
42,37,56,28.102857,64.295568,7.009047,905.091505,pigeonpeas
57,31,41,15.63624,37.114624,6.274955,62.326292,mustard
93,35,28,15.448286,53.75774,7.14752,72.556984,barley
47,70,49,30.209349,46.52382,6.120793,696.773862,groundnut
83,37,35,26.269389,52.852482,6.122107,898.01249,finger_millet
106,41,61,24.37631,60.911498,7.991776,707.250639,cotton
89,39,49,27.211363,80.376611,6.015167,208.978961,rice
29,47,53,32.607904,46.851195,6.09743,963.767328,pigeonpeas
58,28,35,26.31528,22.680313,8.065647,33.491375,cumin
40,21,25,36.193031,42.646372,6.996231,196.206765,pearl_millet
61,29,29,21.44515,63.051257,6.667472,633.631558,finger_millet
31,57,22,34.808454,60.238235,6.386727,492.057688,mungbean
31,47,75,19.887186,27.310079,7.040394,80.7498,chickpea
23,58,46,31.389715,43.646389,6.304235,974.44064,pigeonpeas
24,54,30,26.49412,62.618294,7.365744,663.278335,blackgram
152,75,57,32.996836,73.938083,7.46673,2054.006543,sugarcane
108,58,67,25.621061,50.483889,7.396244,613.866902,cotton
21,50,17,26.937836,61.034021,7.01773,516.211957,mungbean
23,52,40,22.306985,61.310494,7.5354,613.261874,groundnut
88,29,20,32.99559,45.92394,7.066607,488.514352,sorghum
21,52,62,19.627716,34.629844,6.617958,75.28217,lentil
22,50,33,25.421436,58.686274,6.310545,879.209884,blackgram
128,78,77,29.016407,81.089135,6.470968,1480.246229,banana
74,32,36,11.595973,52.546023,6.659382,50.880224,mustard
61,25,25,10.023125,52.737559,6.244324,53.588817,mustard
84,52,39,24.801002,86.864119,5.795062,227.942717,rice
83,29,26,9.922254,47.900587,6.268205,41.887689,mustard
85,36,40,15.932264,45.673552,7.376249,39.405268,mustard
42,58,66,23.076558,25.102514,6.302081,89.078871,chickpea
24,44,56,33.843092,43.057608,7.47472,828.033865,pigeonpeas
81,45,35,28.133442,87.017313,5.164309,1552.097258,jute
23,79,69,18.165935,25.541489,6.347455,89.731537,chickpea
21,48,20,34.871146,70.554965,6.132447,385.162263,mungbean
102,42,60,22.732657,80.480097,6.4263,273.600171,rice
90,52,23,19.933392,60.745154,7.155286,117.787708,maize
62,23,31,24.546441,60.69636,6.57332,776.902156,finger_millet
42,44,57,28.721836,46.35972,6.10396,833.785481,pigeonpeas
96,37,40,23.412224,84.769639,6.319737,222.326655,rice
86,31,36,29.828652,38.631862,7.39858,291.934515,sorghum
98,55,35,29.69276,85.444219,5.141226,1747.846125,jute
61,37,21,26.946854,30.822688,6.547507,441.773669,sorghum
39,51,77,18.955269,23.320501,6.821446,113.555077,chickpea
56,35,40,23.269408,66.409252,7.030556,793.074277,finger_millet
22,50,17,34.973208,75.449359,7.176405,587.599055,mungbean
74,25,42,17.203696,44.800996,6.396491,35.46812,mustard
47,33,25,25.218554,55.700504,5.569795,788.382124,finger_millet
28,65,59,15.057142,38.476729,7.581953,47.882245,lentil
66,34,34,33.121917,31.688822,6.304895,321.069779,sorghum
93,43,69,24.265574,48.720125,7.767543,778.973853,cotton
103,38,42,24.078429,91.406754,6.628962,230.220174,rice
15,55,52,14.23357,22.938158,6.586287,76.413767,lentil
26,70,65,23.028096,25.560952,7.245519,61.562431,chickpea
87,53,41,29.547914,66.165717,5.376717,1677.746989,turmeric
40,26,35,20.785671,49.427934,5.959253,644.722947,finger_millet
55,35,27,17.862984,39.756771,6.947043,68.838576,mustard
35,43,16,23.516714,76.900553,6.570844,671.063747,blackgram
128,50,95,26.403811,74.861613,6.87423,1627.569404,sugarcane
31,39,22,34.68732,65.489977,7.279323,678.670181,mungbean
25,46,60,28.356119,55.522243,5.894032,987.495325,pigeonpeas
112,74,76,25.467274,82.123784,6.447684,2084.805464,sugarcane
16,55,20,26.777369,71.914398,6.053352,648.75659,mungbean
20,64,62,12.139866,35.584716,6.952809,43.998327,lentil
88,39,43,27.007131,79.024743,6.390753,199.96318,rice
106,78,86,24.310832,79.550239,6.225402,1468.585305,banana
135,39,59,32.377183,63.550968,7.583808,517.593091,cotton
84,48,60,24.836977,81.408752,5.868316,184.333811,rice
39,65,78,22.257054,18.493634,8.045312,85.31544,chickpea
80,34,20,34.265327,22.295723,8.167579,400.419242,pearl_millet
84,54,35,29.599689,85.548258,6.578707,304.376514,rice
15,57,25,32.995689,74.100036,7.634261,396.061942,mungbean
67,38,39,23.147309,55.85391,6.527427,868.746574,finger_millet
137,57,63,31.372503,48.066167,6.922922,732.390897,cotton
85,28,35,8.506458,38.047448,7.300626,56.980646,mustard
16,47,25,23.893558,75.658473,6.275389,949.170919,blackgram
100,52,55,24.141186,91.168072,6.330404,2193.873617,jute
148,51,66,29.839935,75.038135,6.364504,1765.297053,banana
107,36,45,28.25353,82.53599,5.258515,2016.130222,jute
106,52,52,32.310247,80.10924,5.59645,1911.860254,jute
74,34,28,14.845107,44.14982,6.434383,47.384277,mustard
105,51,58,28.989417,89.3818,5.565671,276.358393,rice
26,44,33,30.624648,75.712165,6.592598,595.955074,mungbean
138,45,44,30.183055,54.194955,7.336121,514.890384,cotton
100,49,68,31.102719,48.049245,6.050213,608.247821,cotton
85,32,43,30.58407,91.052302,5.59546,1576.46724,jute
127,74,78,32.685632,84.551988,7.687633,1468.254745,sugarcane
25,51,65,15.566659,38.355219,6.793485,47.577929,lentil
23,49,80,21.705725,14.588943,7.382895,55.472766,chickpea
85,33,36,11.474813,46.65997,6.726727,87.11539,barley
35,43,49,31.907768,45.103057,6.177027,705.753294,pigeonpeas
23,64,51,12.230989,28.321891,6.681095,88.987759,lentil
22,49,15,31.451924,73.424139,7.051452,837.169235,blackgram
46,42,39,10.034222,39.229212,7.251421,46.032487,mustard
85,42,51,24.695713,80.035248,6.378333,1832.827812,jute
93,51,40,25.269873,81.068996,6.737469,213.865136,rice
87,32,43,15.546662,50.490455,6.116848,103.156414,wheat
104,73,60,32.606485,86.048268,6.462732,1311.524445,banana
109,56,63,31.212991,48.130739,7.913371,840.534768,cotton
27,49,29,32.027291,57.516554,6.640723,513.388241,mungbean
30,37,23,32.138691,70.410321,6.374877,585.923763,mungbean
18,40,19,29.145966,58.050543,6.660523,465.629666,mungbean
90,26,35,33.397031,35.347393,7.661687,340.729809,sorghum
115,77,85,28.706196,75.337718,6.351912,1359.408163,banana
46,40,26,25.73127,29.438497,8.013343,52.636278,cumin
70,21,27,30.154975,43.076397,7.221997,191.460466,pearl_millet
34,52,50,24.036159,64.365578,6.837125,985.168061,pigeonpeas
60,29,16,28.513399,34.672892,7.282324,254.711945,pearl_millet
35,24,24,18.696978,39.23626,8.151998,40.838576,cumin
24,53,55,27.40639,50.772972,7.315722,692.497998,groundnut
62,25,15,26.463736,26.503919,7.119275,33.496924,cumin
30,45,32,26.053258,76.023551,6.078894,678.355846,mungbean
52,35,27,25.737694,37.009776,6.880661,38.558731,cumin
25,41,17,22.948083,77.376528,6.120536,911.018927,blackgram
49,35,23,18.46636,28.324163,8.115518,36.063824,cumin
25,46,29,28.336387,61.674049,7.339081,625.989577,blackgram
114,59,45,24.226645,53.834518,7.323085,745.729716,cotton
95,47,16,21.290738,67.559175,6.932791,86.2035,maize
155,48,76,26.35567,82.393026,7.000804,1983.952706,sugarcane
45,51,44,25.236964,46.526108,7.02284,407.41171,groundnut
98,70,19,22.003299,64.18692,6.032558,92.018117,maize
39,59,55,25.506003,43.303905,6.153511,917.706292,pigeonpeas
28,52,52,14.206036,20.328135,7.694428,89.570705,lentil
79,53,36,28.322479,86.713288,5.520682,2271.413252,jute
105,52,41,28.446432,78.780605,6.953195,1545.71487,turmeric
107,58,47,28.081178,77.289343,6.874729,1934.74954,turmeric
75,32,32,22.412352,63.100073,6.724077,862.455035,finger_millet
107,66,28,26.812507,74.891285,6.466817,128.914336,maize
32,37,16,31.960738,59.415863,7.2976,783.938085,blackgram
136,69,63,29.920581,77.02718,7.427373,2101.993,sugarcane
49,39,34,13.337219,43.338538,7.048363,50.599547,mustard
154,55,56,27.76941,66.743365,7.672569,1517.463431,sugarcane
148,53,74,32.820644,89.79945,6.880618,1274.553159,banana
27,56,58,15.360599,35.40074,7.13781,83.600646,lentil
73,29,39,22.500178,65.838447,6.653512,646.348681,finger_millet
38,56,37,30.235495,63.96383,6.345125,658.009256,pigeonpeas
33,62,30,27.864352,59.950317,6.497965,574.333531,groundnut
37,39,25,23.538425,27.531353,7.91663,45.122616,cumin
71,34,30,12.810248,42.831776,6.608878,41.41644,mustard
24,65,39,27.659964,45.164517,7.04922,527.608272,groundnut
148,47,76,32.447901,68.039348,7.716666,1631.733216,sugarcane
70,19,34,30.432258,31.33901,6.223203,249.201943,pearl_millet
32,40,26,28.576226,71.723722,7.610015,921.882171,blackgram
110,48,55,31.072541,62.120353,7.613976,585.180216,cotton
34,60,46,27.263742,42.496684,7.488738,962.52875,pigeonpeas
124,56,68,27.903487,74.013679,5.442075,1161.254823,turmeric
60,27,33,35.5077,34.729231,7.476117,249.739015,pearl_millet
41,30,24,24.941986,36.982846,7.137308,39.624712,cumin
26,55,41,25.025481,44.665537,7.486614,1082.779609,pigeonpeas
76,35,43,29.728703,46.641843,6.142581,500.482275,sorghum
48,30,24,21.449695,38.788755,7.048547,41.090699,cumin
25,47,84,19.170748,17.143192,8.715629,52.179841,chickpea
16,50,25,25.115763,70.646899,6.159337,879.862263,blackgram
49,29,40,27.189655,51.648144,6.564366,809.688876,finger_millet
20,44,55,16.251326,36.702751,6.804261,51.948479,lentil
66,34,34,24.880238,31.93097,7.925696,47.547632,cumin
60,33,45,10.52152,44.018073,6.663581,81.627158,barley
35,50,36,31.964,56.856007,7.267771,933.986305,pigeonpeas
118,73,65,25.613078,78.860555,6.040315,1668.60585,sugarcane
89,42,46,24.670087,87.345874,5.173907,2399.961988,jute
22,45,32,29.048426,76.096864,7.206558,608.935062,blackgram
51,28,45,17.382985,54.450167,7.223947,41.605799,mustard
47,26,26,9.481371,39.147861,7.302192,28.932202,mustard
56,18,20,34.894453,32.903477,7.140871,409.586845,pearl_millet
89,44,38,32.841451,86.779183,6.048606,2395.743576,jute
73,21,19,37.01988,31.631353,7.219634,307.321464,pearl_millet
72,28,22,34.741822,49.536504,7.329325,258.683868,sorghum
72,41,22,28.634428,40.802093,6.287865,491.87785,sorghum
22,57,62,20.713285,26.933953,8.216426,91.840635,chickpea
127,73,59,34.206773,74.125184,7.218611,2157.606457,sugarcane
31,75,92,21.224674,18.882412,6.689878,76.609203,chickpea
44,37,21,26.091019,40.090462,6.742235,34.890945,cumin
94,59,39,33.374144,50.570813,7.37663,612.311446,cotton
145,78,60,29.115088,85.781377,6.27606,1014.817254,banana
113,57,74,33.493959,79.27518,5.826568,1355.942363,banana
125,60,47,29.996816,72.907257,6.638588,1902.067543,turmeric
83,44,58,23.249221,82.716541,5.84157,245.627515,rice
61,33,23,20.96839,57.452876,6.520376,890.230654,finger_millet
31,43,45,26.485023,44.427417,6.362474,630.901435,pigeonpeas
24,43,44,27.825737,61.286775,6.49092,1073.828633,pigeonpeas
97,76,64,26.900539,76.505869,6.026665,1014.349107,banana
28,59,25,27.393482,58.051992,6.765784,639.577705,mungbean
84,43,39,28.21995,31.712689,7.356986,394.992453,sorghum
84,29,39,10.780703,46.089639,6.291768,44.662632,mustard
58,34,22,36.677697,27.191808,7.935392,231.504479,pearl_millet
71,29,29,12.333333,37.579769,6.125106,28.124264,mustard
31,50,28,25.352957,64.93094,6.887945,603.02764,blackgram
133,50,80,31.64112,74.317239,7.72488,1588.931833,sugarcane
124,75,87,27.587799,69.505458,6.468275,1805.818223,sugarcane
26,45,57,22.812584,40.212984,7.013778,632.65277,groundnut
75,31,33,20.05704,60.56563,6.458226,892.711841,finger_millet
155,45,79,32.114945,81.540712,7.252829,1546.700652,sugarcane
28,35,28,30.511805,70.491242,7.057375,547.001654,mungbean
64,22,28,19.516626,26.505903,6.578886,34.849223,cumin
40,47,59,19.504121,12.073946,7.271654,67.284811,chickpea
27,62,52,26.826102,50.135958,7.516659,512.008598,groundnut
42,73,52,24.797261,57.974679,6.006999,717.736458,groundnut
45,50,60,26.493498,45.043607,6.534662,712.648946,groundnut
21,40,16,26.762542,72.464026,6.319159,983.602804,blackgram
40,50,46,23.248174,46.783716,7.397629,593.138321,groundnut
66,42,43,32.731607,45.418103,6.580341,350.490462,sorghum
110,63,57,33.27974,76.425594,7.301092,1225.631464,sugarcane
96,31,27,18.127958,56.61294,7.248498,89.63608,wheat
107,60,60,28.379408,81.838249,5.494736,260.819064,rice
111,53,56,26.91931,63.756821,6.177302,947.610627,cotton
66,38,33,13.88496,41.798243,7.564054,52.362417,mustard
93,60,29,18.553598,58.455146,6.197132,111.594588,maize
50,34,33,33.560716,30.890131,7.168771,348.743281,sorghum
125,51,93,29.291169,80.939851,7.382234,2096.082449,sugarcane
99,44,68,28.656682,48.006321,7.117881,694.833995,cotton
63,31,20,18.007148,44.453315,7.25997,42.133375,cumin
42,64,93,17.958236,27.216032,8.573057,103.608667,chickpea
24,50,20,27.846929,76.363141,7.70397,842.337904,blackgram
84,52,51,31.700044,77.39639,6.349969,2031.913687,jute
80,30,30,31.869967,27.561848,6.890579,404.749534,pearl_millet
36,45,52,25.68957,57.924971,6.03134,1037.219393,pigeonpeas
92,64,74,31.812307,84.847737,7.071776,1325.370563,banana
75,31,46,31.597707,82.334291,6.038477,1689.370672,jute
32,46,68,16.124654,15.130897,8.461299,82.084749,chickpea
149,47,73,32.694497,78.22491,6.157538,1972.317832,sugarcane
26,49,80,17.165642,26.599842,7.407084,101.638913,chickpea
21,38,24,30.487256,66.427733,7.658816,875.861586,blackgram
106,73,23,21.761905,71.737268,6.004425,131.632534,maize
145,61,60,33.256199,77.29448,6.108321,1791.605114,banana
80,49,70,25.09682,66.082539,6.993916,1311.866,turmeric
97,36,46,24.526908,84.573411,6.00253,1728.603801,jute
126,65,65,34.093035,83.955975,6.590874,2158.169115,sugarcane
97,39,35,29.997074,72.716978,6.659782,1848.48014,turmeric
28,44,58,26.548008,44.826807,6.375388,810.542567,pigeonpeas
59,28,16,31.768929,42.307301,8.135491,383.818167,pearl_millet
19,35,15,24.33158,71.654915,6.352854,762.439337,blackgram
75,21,34,26.083099,48.232046,6.541715,869.171106,finger_millet
