N,P,K,temperature,humidity,ph,rainfall,label
95,35,70,22.4,85,5.6,1435,Ginger
96,36,71,22.8,86,5.7,1438,Ginger
97,37,72,23.2,87,5.8,1441,Ginger
98,38,73,23.6,88,5.9,1444,Ginger
99,39,74,24,89,6,1447,Ginger
50,40,30,24.4,60,6.1,1450,Ginger
51,41,31,24.8,61,6.2,1453,Ginger
52,42,32,25.2,62,6.3,1456,Ginger
53,43,33,25.6,63,6.4,1459,Ginger
54,44,34,26,64,6.5,1462,Ginger
55,45,35,26.4,65,6.6,1465,Ginger
56,46,36,22,66,5.5,1468,Ginger
57,47,37,22.4,67,5.6,1471,Ginger
58,48,38,22.8,68,5.7,1474,Ginger
59,49,39,23.2,69,5.8,1477,Ginger
60,50,40,23.6,70,5.9,1480,Ginger
61,51,41,24,71,6,1483,Ginger
62,52,42,24.4,72,6.1,1486,Ginger
63,53,43,24.8,73,6.2,1489,Ginger
64,54,44,25.2,74,6.3,1492,Ginger
65,55,45,25.6,75,6.4,1495,Ginger
66,56,46,26,76,6.5,1498,Ginger
67,57,47,26.4,77,6.6,1501,Ginger
68,58,48,22,78,5.5,1504,Ginger
69,59,49,22.4,79,5.6,1507,Ginger
70,60,50,22.8,80,5.7,1510,Ginger
71,61,51,23.2,81,5.8,1513,Ginger
72,62,52,23.6,82,5.9,1516,Ginger
73,63,53,24,83,6,1519,Ginger
74,64,54,24.4,84,6.1,1522,Ginger
75,65,55,24.8,85,6.2,1525,Ginger
76,66,56,25.2,86,6.3,1528,Ginger
77,67,57,25.6,87,6.4,1531,Ginger
78,68,58,26,88,6.5,1534,Ginger
79,69,59,26.4,89,6.6,1537,Ginger
80,30,60,22,60,5.5,1540,Ginger
81,31,61,22.4,61,5.6,1543,Ginger
82,32,62,22.8,62,5.7,1546,Ginger
83,33,63,23.2,63,5.8,1549,Ginger
84,34,64,23.6,64,5.9,1552,Ginger
85,35,65,24,65,6,1555,Ginger
86,36,66,24.4,66,6.1,1558,Ginger
87,37,67,24.8,67,6.2,1561,Ginger
88,38,68,25.2,68,6.3,1564,Ginger
89,39,69,25.6,69,6.4,1567,Ginger
90,40,70,26,70,6.5,1570,Ginger
91,41,71,26.4,71,6.6,1573,Ginger
92,42,72,22,72,5.5,1576,Ginger
93,43,73,22.4,73,5.6,1579,Ginger
94,44,74,22.8,74,5.7,1582,Ginger
95,45,30,23.2,75,5.8,1585,Ginger
96,46,31,23.6,76,5.9,1588,Ginger
97,47,32,24,77,6,1591,Ginger
98,48,33,24.4,78,6.1,1594,Ginger
99,49,34,24.8,79,6.2,1597,Ginger
50,50,35,25.2,80,6.3,1600,Ginger
51,51,36,25.6,81,6.4,1603,Ginger
52,52,37,26,82,6.5,1606,Ginger
53,53,38,26.4,83,6.6,1609,Ginger
54,54,39,22,84,5.5,1612,Ginger
55,55,40,22.4,85,5.6,1615,Ginger
56,56,41,22.8,86,5.7,1618,Ginger
57,57,42,23.2,87,5.8,1621,Ginger
58,58,43,23.6,88,5.9,1624,Ginger
59,59,44,24,89,6,1627,Ginger
60,60,45,24.4,60,6.1,1630,Ginger
61,61,46,24.8,61,6.2,1633,Ginger
62,62,47,25.2,62,6.3,1636,Ginger
63,63,48,25.6,63,6.4,1639,Ginger
64,64,49,26,64,6.5,1642,Ginger
65,65,50,26.4,65,6.6,1645,Ginger
66,66,51,22,66,5.5,1648,Ginger
67,67,52,22.4,67,5.6,1651,Ginger
68,68,53,22.8,68,5.7,1654,Ginger
69,69,54,23.2,69,5.8,1657,Ginger
70,30,55,23.6,70,5.9,1660,Ginger
71,31,56,24,71,6,1663,Ginger
72,32,57,24.4,72,6.1,1666,Ginger
73,33,58,24.8,73,6.2,1669,Ginger
74,34,59,25.2,74,6.3,1672,Ginger
75,35,60,25.6,75,6.4,1675,Ginger
76,36,61,26,76,6.5,1678,Ginger
77,37,62,26.4,77,6.6,1681,Ginger
78,38,63,22,78,5.5,1684,Ginger
79,39,64,22.4,79,5.6,1687,Ginger
80,40,65,22.8,80,5.7,1690,Ginger
81,41,66,23.2,81,5.8,1693,Ginger
82,42,67,23.6,82,5.9,1696,Ginger
83,43,68,24,83,6,1699,Ginger
84,44,69,24.4,84,6.1,1702,Ginger
85,45,70,24.8,85,6.2,1705,Ginger
86,46,71,25.2,86,6.3,1708,Ginger
87,47,72,25.6,87,6.4,1711,Ginger
88,48,73,26,88,6.5,1714,Ginger
89,49,74,26.4,89,6.6,1717,Ginger
90,50,30,22,60,5.5,1720,Ginger
91,51,31,22.4,61,5.6,1723,Ginger
92,52,32,22.8,62,5.7,1726,Ginger
93,53,33,23.2,63,5.8,1729,Ginger
94,54,34,23.6,64,5.9,1732,Ginger
95,55,35,24,65,6,1735,Ginger
96,56,36,24.4,66,6.1,1738,Ginger
97,57,37,24.8,67,6.2,1741,Ginger
98,58,38,25.2,68,6.3,1744,Ginger
99,59,39,25.6,69,6.4,1747,Ginger
50,60,40,26,70,6.5,1750,Ginger
51,61,41,26.4,71,6.6,1753,Ginger
52,62,42,22,72,5.5,1756,Ginger
53,63,43,22.4,73,5.6,1759,Ginger
54,64,44,22.8,74,5.7,1762,Ginger
55,65,45,23.2,75,5.8,1765,Ginger
56,66,46,23.6,76,5.9,1768,Ginger
57,67,47,24,77,6,1771,Ginger
58,68,48,24.4,78,6.1,1774,Ginger
59,69,49,24.8,79,6.2,1777,Ginger
60,30,50,25.2,80,6.3,1780,Ginger
61,31,51,25.6,81,6.4,1783,Ginger
62,32,52,26,82,6.5,1786,Ginger
63,33,53,26.4,83,6.6,1789,Ginger
64,34,54,22,84,5.5,1792,Ginger
65,35,55,22.4,85,5.6,1795,Ginger
66,36,56,22.8,86,5.7,1798,Ginger
67,37,57,23.2,87,5.8,1801,Ginger
68,38,58,23.6,88,5.9,1804,Ginger
69,39,59,24,89,6,1807,Ginger
70,40,60,24.4,60,6.1,1810,Ginger
71,41,61,24.8,61,6.2,1813,Ginger
72,42,62,25.2,62,6.3,1816,Ginger
73,43,63,25.6,63,6.4,1819,Ginger
74,44,64,26,64,6.5,1822,Ginger
75,45,65,26.4,65,6.6,1825,Ginger
76,46,66,22,66,5.5,1828,Ginger
77,47,67,22.4,67,5.6,1831,Ginger
78,48,68,22.8,68,5.7,1834,Ginger
79,49,69,23.2,69,5.8,1837,Ginger
80,50,70,23.6,70,5.9,1840,Ginger
81,51,71,24,71,6,1843,Ginger
82,52,72,24.4,72,6.1,1846,Ginger
83,53,73,24.8,73,6.2,1849,Ginger
84,54,74,25.2,74,6.3,1852,Ginger
85,55,30,25.6,75,6.4,1855,Ginger
86,56,31,26,76,6.5,1858,Ginger
87,57,32,26.4,77,6.6,1861,Ginger
88,58,33,22,78,5.5,1864,Ginger
89,59,34,22.4,79,5.6,1867,Ginger
90,60,35,22.8,80,5.7,1870,Ginger
91,61,36,23.2,81,5.8,1873,Ginger
92,62,37,23.6,82,5.9,1876,Ginger
93,63,38,24,83,6,1879,Ginger
94,64,39,24.4,84,6.1,1882,Ginger
95,65,40,24.8,85,6.2,1885,Ginger
96,66,41,25.2,86,6.3,1888,Ginger
97,67,42,25.6,87,6.4,1891,Ginger
98,68,43,26,88,6.5,1894,Ginger
99,69,44,26.4,89,6.6,1897,Ginger
50,30,45,22,60,5.5,1900,Ginger
51,31,46,22.4,61,5.6,1903,Ginger
52,32,47,22.8,62,5.7,1906,Ginger
53,33,48,23.2,63,5.8,1909,Ginger
54,34,49,23.6,64,5.9,1912,Ginger
55,35,50,24,65,6,1915,Ginger
56,36,51,24.4,66,6.1,1918,Ginger
57,37,52,24.8,67,6.2,1921,Ginger
58,38,53,25.2,68,6.3,1924,Ginger
59,39,54,25.6,69,6.4,1927,Ginger
60,40,55,26,70,6.5,1930,Ginger
61,41,56,26.4,71,6.6,1933,Ginger
62,42,57,22,72,5.5,1936,Ginger
63,43,58,22.4,73,5.6,1939,Ginger
64,44,59,22.8,74,5.7,1942,Ginger
65,45,60,23.2,75,5.8,1945,Ginger
66,46,61,23.6,76,5.9,1948,Ginger
67,47,62,24,77,6,1951,Ginger
68,48,63,24.4,78,6.1,1954,Ginger
69,49,64,24.8,79,6.2,1957,Ginger
70,50,65,25.2,80,6.3,1960,Ginger
71,51,66,25.6,81,6.4,1963,Ginger
72,52,67,26,82,6.5,1966,Ginger
73,53,68,26.4,83,6.6,1969,Ginger
74,54,69,22,84,5.5,1972,Ginger
75,55,70,22.4,85,5.6,1975,Ginger
76,56,71,22.8,86,5.7,1978,Ginger
77,57,72,23.2,87,5.8,1981,Ginger
78,58,73,23.6,88,5.9,1984,Ginger
79,59,74,24,89,6,1987,Ginger
80,60,30,24.4,60,6.1,1990,Ginger
81,61,31,24.8,61,6.2,1993,Ginger
82,62,32,25.2,62,6.3,1996,Ginger
83,63,33,25.6,63,6.4,1999,Ginger
84,64,34,26,64,6.5,2002,Ginger
85,65,35,26.4,65,6.6,2005,Ginger
86,66,36,22,66,5.5,2008,Ginger
87,67,37,22.4,67,5.6,2011,Ginger
88,68,38,22.8,68,5.7,2014,Ginger
89,69,39,23.2,69,5.8,2017,Ginger
90,30,40,23.6,70,5.9,2020,Ginger
91,31,41,24,71,6,2023,Ginger
92,32,42,24.4,72,6.1,2026,Ginger
93,33,43,24.8,73,6.2,2029,Ginger
94,34,44,25.2,74,6.3,2032,Ginger
95,35,45,25.6,75,6.4,2035,Ginger
96,36,46,26,76,6.5,2038,Ginger
97,37,47,26.4,77,6.6,2041,Ginger
98,38,48,22,78,5.5,2044,Ginger
99,39,49,22.4,79,5.6,2047,Ginger
50,40,50,22.8,80,5.7,2050,Ginger
51,41,51,23.2,81,5.8,2053,Ginger
52,42,52,23.6,82,5.9,2056,Ginger
53,43,53,24,83,6,2059,Ginger
54,44,54,24.4,84,6.1,2062,Ginger
55,45,55,24.8,85,6.2,2065,Ginger
56,46,56,25.2,86,6.3,2068,Ginger
57,47,57,25.6,87,6.4,2071,Ginger
58,48,58,26,88,6.5,2074,Ginger
59,49,59,26.4,89,6.6,2077,Ginger
60,50,60,22,60,5.5,2080,Ginger
61,51,61,22.4,61,5.6,2083,Ginger
62,52,62,22.8,62,5.7,2086,Ginger
63,53,63,23.2,63,5.8,2089,Ginger
64,54,64,23.6,64,5.9,2092,Ginger
65,55,65,24,65,6,2095,Ginger
66,56,66,24.4,66,6.1,2098,Ginger
67,57,67,24.8,67,6.2,2101,Ginger
68,58,68,25.2,68,6.3,2104,Ginger
69,59,69,25.6,69,6.4,2107,Ginger
70,60,70,26,70,6.5,2110,Ginger
71,61,71,26.4,71,6.6,2113,Ginger
72,62,72,22,72,5.5,2116,Ginger
73,63,73,22.4,73,5.6,2119,Ginger
74,64,74,22.8,74,5.7,2122,Ginger
75,65,30,23.2,75,5.8,2125,Ginger
76,66,31,23.6,76,5.9,2128,Ginger
77,67,32,24,77,6,2131,Ginger
78,68,33,24.4,78,6.1,2134,Ginger
79,69,34,24.8,79,6.2,2137,Ginger
80,30,35,25.2,80,6.3,2140,Ginger
81,31,36,25.6,81,6.4,2143,Ginger
82,32,37,26,82,6.5,2146,Ginger
83,33,38,26.4,83,6.6,2149,Ginger
84,34,39,22,84,5.5,2152,Ginger
85,35,40,22.4,85,5.6,2155,Ginger
86,36,41,22.8,86,5.7,2158,Ginger
87,37,42,23.2,87,5.8,2161,Ginger
88,38,43,23.6,88,5.9,2164,Ginger
89,39,44,24,89,6,2167,Ginger
90,40,45,24.4,60,6.1,2170,Ginger
91,41,46,24.8,61,6.2,2173,Ginger
92,42,47,25.2,62,6.3,2176,Ginger
93,43,48,25.6,63,6.4,2179,Ginger
94,44,49,26,64,6.5,2182,Ginger
95,45,50,26.4,65,6.6,2185,Ginger
96,46,51,22,66,5.5,2188,Ginger
97,47,52,22.4,67,5.6,2191,Ginger
98,48,53,22.8,68,5.7,2194,Ginger
99,49,54,23.2,69,5.8,2197,Ginger
50,50,55,23.6,70,5.9,2200,Ginger
51,51,56,24,71,6,2203,Ginger
52,52,57,24.4,72,6.1,2206,Ginger
53,53,58,24.8,73,6.2,2209,Ginger
54,54,59,25.2,74,6.3,2212,Ginger
55,55,60,25.6,75,6.4,2215,Ginger
56,56,61,26,76,6.5,2218,Ginger
57,57,62,26.4,77,6.6,2221,Ginger
58,58,63,22,78,5.5,2224,Ginger
59,59,64,22.4,79,5.6,2227,Ginger
60,60,65,22.8,80,5.7,2230,Ginger
61,61,66,23.2,81,5.8,2233,Ginger
62,62,67,23.6,82,5.9,2236,Ginger
63,63,68,24,83,6,2239,Ginger
64,64,69,24.4,84,6.1,2242,Ginger
65,65,70,24.8,85,6.2,2245,Ginger
66,66,71,25.2,86,6.3,2248,Ginger
67,67,72,25.6,87,6.4,2251,Ginger
68,68,73,26,88,6.5,2254,Ginger
69,69,74,26.4,89,6.6,2257,Ginger
70,30,30,22,60,5.5,2260,Ginger
71,31,31,22.4,61,5.6,2263,Ginger
72,32,32,22.8,62,5.7,2266,Ginger
73,33,33,23.2,63,5.8,2269,Ginger
74,34,34,23.6,64,5.9,2272,Ginger
75,35,35,24,65,6,2275,Ginger
76,36,36,24.4,66,6.1,2278,Ginger
77,37,37,24.8,67,6.2,2281,Ginger
78,38,38,25.2,68,6.3,2284,Ginger
79,39,39,25.6,69,6.4,2287,Ginger
80,40,40,26,70,6.5,2290,Ginger
81,41,41,26.4,71,6.6,2293,Ginger
82,42,42,22,72,5.5,2296,Ginger
83,43,43,22.4,73,5.6,2299,Ginger
84,44,44,22.8,74,5.7,2302,Ginger
85,45,45,23.2,75,5.8,2305,Ginger
86,46,46,23.6,76,5.9,2308,Ginger
87,47,47,24,77,6,2311,Ginger
88,48,48,24.4,78,6.1,2314,Ginger
89,49,49,24.8,79,6.2,2317,Ginger
90,50,50,25.2,80,6.3,2320,Ginger
91,51,51,25.6,81,6.4,2323,Ginger
92,52,52,26,82,6.5,2326,Ginger
93,53,53,26.4,83,6.6,2329,Ginger
94,54,54,22,84,5.5,2332,Ginger
95,55,55,22.4,85,5.6,2335,Ginger
96,56,56,22.8,86,5.7,2338,Ginger
97,57,57,23.2,87,5.8,2341,Ginger
98,58,58,23.6,88,5.9,2344,Ginger
99,59,59,24,89,6,2347,Ginger
50,60,60,24.4,60,6.1,2350,Ginger
51,61,61,24.8,61,6.2,2353,Ginger
52,62,62,25.2,62,6.3,2356,Ginger
53,63,63,25.6,63,6.4,2359,Ginger
54,64,64,26,64,6.5,2362,Ginger
55,65,65,26.4,65,6.6,2365,Ginger
56,66,66,22,66,5.5,2368,Ginger
57,67,67,22.4,67,5.6,2371,Ginger
58,68,68,22.8,68,5.7,2374,Ginger
59,69,69,23.2,69,5.8,2377,Ginger
60,30,70,23.6,70,5.9,2380,Ginger
61,31,71,24,71,6,2383,Ginger
62,32,72,24.4,72,6.1,2386,Ginger
63,33,73,24.8,73,6.2,2389,Ginger
64,34,74,25.2,74,6.3,2392,Ginger
65,35,30,25.6,75,6.4,2395,Ginger
66,36,31,26,76,6.5,2398,Ginger
67,37,32,26.4,77,6.6,2401,Ginger
68,38,33,22,78,5.5,2404,Ginger
69,39,34,22.4,79,5.6,2407,Ginger
70,40,35,22.8,80,5.7,2410,Ginger
71,41,36,23.2,81,5.8,2413,Ginger
72,42,37,23.6,82,5.9,2416,Ginger
73,43,38,24,83,6,2419,Ginger
74,44,39,24.4,84,6.1,2422,Ginger
75,45,40,24.8,85,6.2,2425,Ginger
76,46,41,25.2,86,6.3,2428,Ginger
77,47,42,25.6,87,6.4,2431,Ginger
78,48,43,26,88,6.5,2434,Ginger
79,49,44,26.4,89,6.6,2437,Ginger
80,50,45,22,60,5.5,2440,Ginger
81,51,46,22.4,61,5.6,2443,Ginger
82,52,47,22.8,62,5.7,2446,Ginger
83,53,48,23.2,63,5.8,2449,Ginger
84,54,49,23.6,64,5.9,2452,Ginger
85,55,50,24,65,6,2455,Ginger
86,56,51,24.4,66,6.1,2458,Ginger
87,57,52,24.8,67,6.2,2461,Ginger
88,58,53,25.2,68,6.3,2464,Ginger
89,59,54,25.6,69,6.4,2467,Ginger
90,60,55,26,70,6.5,2470,Ginger
91,61,56,26.4,71,6.6,2473,Ginger
92,62,57,22,72,5.5,2476,Ginger
93,63,58,22.4,73,5.6,2479,Ginger
94,64,59,22.8,74,5.7,2482,Ginger
95,65,60,23.2,75,5.8,2485,Ginger
96,66,61,23.6,76,5.9,2488,Ginger
97,67,62,24,77,6,2491,Ginger
98,68,63,24.4,78,6.1,2494,Ginger
99,69,64,24.8,79,6.2,2497,Ginger
50,30,65,25.2,80,6.3,2500,Ginger
51,31,66,25.6,81,6.4,2503,Ginger
52,32,67,26,82,6.5,2506,Ginger
53,33,68,26.4,83,6.6,2509,Ginger
54,34,69,22,84,5.5,2512,Ginger
55,35,70,22.4,85,5.6,2515,Ginger
56,36,71,22.8,86,5.7,2518,Ginger
57,37,72,23.2,87,5.8,2521,Ginger
58,38,73,23.6,88,5.9,2524,Ginger
59,39,74,24,89,6,2527,Ginger
60,40,30,24.4,60,6.1,2530,Ginger
61,41,31,24.8,61,6.2,2533,Ginger
62,42,32,25.2,62,6.3,2536,Ginger
63,43,33,25.6,63,6.4,2539,Ginger
64,44,34,26,64,6.5,2542,Ginger
65,45,35,26.4,65,6.6,2545,Ginger
66,46,36,22,66,5.5,2548,Ginger
67,47,37,22.4,67,5.6,2551,Ginger
68,48,38,22.8,68,5.7,2554,Ginger
69,49,39,23.2,69,5.8,2557,Ginger
70,50,40,23.6,70,5.9,2560,Ginger
71,51,41,24,71,6,2563,Ginger
72,52,42,24.4,72,6.1,2566,Ginger
73,53,43,24.8,73,6.2,2569,Ginger
74,54,44,25.2,74,6.3,2572,Ginger
75,55,45,25.6,75,6.4,2575,Ginger
76,56,46,26,76,6.5,2578,Ginger
77,57,47,26.4,77,6.6,2581,Ginger
78,58,48,22,78,5.5,2584,Ginger
79,59,49,22.4,79,5.6,2587,Ginger
80,60,50,22.8,80,5.7,2590,Ginger
81,61,51,23.2,81,5.8,2593,Ginger
82,62,52,23.6,82,5.9,2596,Ginger
83,63,53,24,83,6,2599,Ginger
84,64,54,24.4,84,6.1,2602,Ginger
85,65,55,24.8,85,6.2,2605,Ginger
86,66,56,25.2,86,6.3,2608,Ginger
87,67,57,25.6,87,6.4,2611,Ginger
88,68,58,26,88,6.5,2614,Ginger
89,69,59,26.4,89,6.6,2617,Ginger
90,30,60,22,60,5.5,2620,Ginger
91,31,61,22.4,61,5.6,2623,Ginger
92,32,62,22.8,62,5.7,2626,Ginger
93,33,63,23.2,63,5.8,2629,Ginger
94,34,64,23.6,64,5.9,2632,Ginger
95,35,65,24,65,6,2635,Ginger
96,36,66,24.4,66,6.1,2638,Ginger
97,37,67,24.8,67,6.2,2641,Ginger
98,38,68,25.2,68,6.3,2644,Ginger
99,39,69,25.6,69,6.4,2647,Ginger
50,40,70,26,70,6.5,2650,Ginger
51,41,71,26.4,71,6.6,2653,Ginger
52,42,72,22,72,5.5,2656,Ginger
53,43,73,22.4,73,5.6,2659,Ginger
54,44,74,22.8,74,5.7,2662,Ginger
55,45,30,23.2,75,5.8,2665,Ginger
56,46,31,23.6,76,5.9,2668,Ginger
57,47,32,24,77,6,2671,Ginger
58,48,33,24.4,78,6.1,2674,Ginger
59,49,34,24.8,79,6.2,2677,Ginger
60,50,35,25.2,80,6.3,2680,Ginger
61,51,36,25.6,81,6.4,2683,Ginger
62,52,37,26,82,6.5,2686,Ginger
63,53,38,26.4,83,6.6,2689,Ginger
64,54,39,22,84,5.5,2692,Ginger
65,55,40,22.4,85,5.6,2695,Ginger
66,56,41,22.8,86,5.7,2698,Ginger
67,57,42,23.2,87,5.8,2701,Ginger
68,58,43,23.6,88,5.9,2704,Ginger
69,59,44,24,89,6,2707,Ginger
70,60,45,24.4,60,6.1,2710,Ginger
71,61,46,24.8,61,6.2,2713,Ginger
72,62,47,25.2,62,6.3,2716,Ginger
73,63,48,25.6,63,6.4,2719,Ginger
74,64,49,26,64,6.5,2722,Ginger
75,65,50,26.4,65,6.6,2725,Ginger
76,66,51,22,66,5.5,2728,Ginger
77,67,52,22.4,67,5.6,2731,Ginger
78,68,53,22.8,68,5.7,2734,Ginger
79,69,54,23.2,69,5.8,2737,Ginger
80,30,55,23.6,70,5.9,2740,Ginger
81,31,56,24,71,6,2743,Ginger
82,32,57,24.4,72,6.1,2746,Ginger
83,33,58,24.8,73,6.2,2749,Ginger
84,34,59,25.2,74,6.3,2752,Ginger
85,35,60,25.6,75,6.4,2755,Ginger
86,36,61,26,76,6.5,2758,Ginger
87,37,62,26.4,77,6.6,2761,Ginger
88,38,63,22,78,5.5,2764,Ginger
89,39,64,22.4,79,5.6,2767,Ginger
90,40,65,22.8,80,5.7,2770,Ginger
91,41,66,23.2,81,5.8,2773,Ginger
92,42,67,23.6,82,5.9,2776,Ginger
93,43,68,24,83,6,2779,Ginger
94,44,69,24.4,84,6.1,2782,Ginger
95,45,70,24.8,85,6.2,2785,Ginger
96,46,71,25.2,86,6.3,2788,Ginger
97,47,72,25.6,87,6.4,2791,Ginger
98,48,73,26,88,6.5,2794,Ginger
99,49,74,26.4,89,6.6,2797,Ginger
50,50,30,22,60,5.5,2800,Ginger
51,51,31,22.4,61,5.6,2803,Ginger
52,52,32,22.8,62,5.7,2806,Ginger
53,53,33,23.2,63,5.8,2809,Ginger
54,54,34,23.6,64,5.9,2812,Ginger
55,55,35,24,65,6,2815,Ginger
56,56,36,24.4,66,6.1,2818,Ginger
57,57,37,24.8,67,6.2,2821,Ginger
58,58,38,25.2,68,6.3,2824,Ginger
59,59,39,25.6,69,6.4,2827,Ginger
60,60,40,26,70,6.5,2830,Ginger
61,61,41,26.4,71,6.6,2833,Ginger
62,62,42,22,72,5.5,2836,Ginger
63,63,43,22.4,73,5.6,2839,Ginger
64,64,44,22.8,74,5.7,2842,Ginger
65,65,45,23.2,75,5.8,2845,Ginger
66,66,46,23.6,76,5.9,2848,Ginger
67,67,47,24,77,6,2851,Ginger
68,68,48,24.4,78,6.1,2854,Ginger
69,69,49,24.8,79,6.2,2857,Ginger
70,30,50,25.2,80,6.3,2860,Ginger
71,31,51,25.6,81,6.4,2863,Ginger
72,32,52,26,82,6.5,2866,Ginger
73,33,53,26.4,83,6.6,2869,Ginger
74,34,54,22,84,5.5,2872,Ginger
75,35,55,22.4,85,5.6,2875,Ginger
76,36,56,22.8,86,5.7,2878,Ginger
77,37,57,23.2,87,5.8,2881,Ginger
78,38,58,23.6,88,5.9,2884,Ginger
79,39,59,24,89,6,2887,Ginger
80,40,60,24.4,60,6.1,2890,Ginger
81,41,61,24.8,61,6.2,2893,Ginger
82,42,62,25.2,62,6.3,2896,Ginger
83,43,63,25.6,63,6.4,2899,Ginger
84,44,64,26,64,6.5,2902,Ginger
85,45,65,26.4,65,6.6,2905,Ginger
86,46,66,22,66,5.5,2908,Ginger
87,47,67,22.4,67,5.6,2911,Ginger
88,48,68,22.8,68,5.7,2914,Ginger
89,49,69,23.2,69,5.8,2917,Ginger
90,50,70,23.6,70,5.9,2920,Ginger
91,51,71,24,71,6,2923,Ginger
92,52,72,24.4,72,6.1,2926,Ginger
93,53,73,24.8,73,6.2,2929,Ginger
94,54,74,25.2,74,6.3,2932,Ginger
95,55,30,25.6,75,6.4,2935,Ginger
96,56,31,26,76,6.5,2938,Ginger
97,57,32,26.4,77,6.6,2941,Ginger
98,58,33,22,78,5.5,2944,Ginger
99,59,34,22.4,79,5.6,2947,Ginger
50,60,35,22.8,80,5.7,2950,Ginger
51,61,36,23.2,81,5.8,2953,Ginger
52,62,37,23.6,82,5.9,2956,Ginger
53,63,38,24,83,6,2959,Ginger
54,64,39,24.4,84,6.1,2962,Ginger
55,65,40,24.8,85,6.2,2965,Ginger
56,66,41,25.2,86,6.3,2968,Ginger
57,67,42,25.6,87,6.4,2971,Ginger
58,68,43,26,88,6.5,2974,Ginger
59,69,44,26.4,89,6.6,2977,Ginger
60,30,45,22,60,5.5,2980,Ginger
61,31,46,22.4,61,5.6,2983,Ginger
62,32,47,22.8,62,5.7,2986,Ginger
63,33,48,23.2,63,5.8,2989,Ginger
64,34,49,23.6,64,5.9,2992,Ginger
65,35,50,24,65,6,2995,Ginger
66,36,51,24.4,66,6.1,2998,Ginger
67,37,52,24.8,67,6.2,3001,Ginger
68,38,53,25.2,68,6.3,3004,Ginger
69,39,54,25.6,69,6.4,3007,Ginger
70,40,55,26,70,6.5,3010,Ginger
71,41,56,26.4,71,6.6,3013,Ginger
72,42,57,22,72,5.5,3016,Ginger
73,43,58,22.4,73,5.6,3019,Ginger
74,44,59,22.8,74,5.7,3022,Ginger
75,45,60,23.2,75,5.8,3025,Ginger
76,46,61,23.6,76,5.9,3028,Ginger
77,47,62,24,77,6,3031,Ginger
78,48,63,24.4,78,6.1,3034,Ginger
79,49,64,24.8,79,6.2,3037,Ginger
80,50,65,25.2,80,6.3,3040,Ginger
81,51,66,25.6,81,6.4,3043,Ginger
82,52,67,26,82,6.5,3046,Ginger
83,53,68,26.4,83,6.6,3049,Ginger
84,54,69,22,84,5.5,3052,Ginger
85,55,70,22.4,85,5.6,3055,Ginger
86,56,71,22.8,86,5.7,3058,Ginger
87,57,72,23.2,87,5.8,3061,Ginger
88,58,73,23.6,88,5.9,3064,Ginger
89,59,74,24,89,6,3067,Ginger
90,60,30,24.4,60,6.1,3070,Ginger
91,61,31,24.8,61,6.2,3073,Ginger
92,62,32,25.2,62,6.3,3076,Ginger
93,63,33,25.6,63,6.4,3079,Ginger
94,64,34,26,64,6.5,3082,Ginger
95,65,35,26.4,65,6.6,3085,Ginger
96,66,36,22,66,5.5,3088,Ginger
97,67,37,22.4,67,5.6,3091,Ginger
98,68,38,22.8,68,5.7,3094,Ginger
99,69,39,23.2,69,5.8,3097,Ginger
50,30,30,22,60,5.5,100,Cumin
51,31,31,22.4,61,5.6,103,Cumin
52,32,32,22.8,62,5.7,106,Cumin
53,33,33,23.2,63,5.8,109,Cumin
54,34,34,23.6,64,5.9,112,Cumin
55,35,35,24,65,6,115,Cumin
56,36,36,24.4,66,6.1,118,Cumin
57,37,37,24.8,67,6.2,121,Cumin
58,38,38,25.2,68,6.3,124,Cumin
59,39,39,25.6,69,6.4,127,Cumin
60,40,40,26,70,6.5,130,Cumin
61,41,41,26.4,71,6.6,133,Cumin
62,42,42,22,72,5.5,136,Cumin
63,43,43,22.4,73,5.6,139,Cumin
64,44,44,22.8,74,5.7,142,Cumin
65,45,45,23.2,75,5.8,145,Cumin
66,46,46,23.6,76,5.9,148,Cumin
67,47,47,24,77,6,151,Cumin
68,48,48,24.4,78,6.1,154,Cumin
69,49,49,24.8,79,6.2,157,Cumin
70,50,50,25.2,80,6.3,160,Cumin
71,51,51,25.6,81,6.4,163,Cumin
72,52,52,26,82,6.5,166,Cumin
73,53,53,26.4,83,6.6,169,Cumin
74,54,54,22,84,5.5,172,Cumin
75,55,55,22.4,85,5.6,175,Cumin
76,56,56,22.8,86,5.7,178,Cumin
77,57,57,23.2,87,5.8,181,Cumin
78,58,58,23.6,88,5.9,184,Cumin
79,59,59,24,89,6,187,Cumin
80,60,60,24.4,60,6.1,190,Cumin
81,61,61,24.8,61,6.2,193,Cumin
82,62,62,25.2,62,6.3,196,Cumin
83,63,63,25.6,63,6.4,199,Cumin
84,64,64,26,64,6.5,202,Cumin
85,65,65,26.4,65,6.6,205,Cumin
86,66,66,22,66,5.5,208,Cumin
87,67,67,22.4,67,5.6,211,Cumin
88,68,68,22.8,68,5.7,214,Cumin
89,69,69,23.2,69,5.8,217,Cumin
90,30,70,23.6,70,5.9,220,Cumin
91,31,71,24,71,6,223,Cumin
92,32,72,24.4,72,6.1,226,Cumin
93,33,73,24.8,73,6.2,229,Cumin
94,34,74,25.2,74,6.3,232,Cumin
